42	4.481595858	0.784706216	0.666327931	0.406389504	0.37229329	0.305885136	9.765776358	8.258450328	16.60546907	1.562841966	2.474695732
43	3.788186321	0.753390753	0.639691167	0.39044263	0.357706313	0.278742118	9.151923138	7.738126344	15.7119063	1.436295755	2.587847794
44	3.286052917	0.739552916	0.627900673	0.383527745	0.351393623	0.260432408	8.729009514	7.37767497	15.09760823	1.350354193	2.680125256
45	2.913090515	0.737531011	0.62614447	0.382723254	0.350678545	0.247859822	8.43304988	7.126105599	14.66271274	1.29095547	2.754529825
46	2.574521503	0.748514046	0.635420104	0.388733193	0.356212284	0.237350656	8.179345694	6.911782617	14.30322404	1.240918601	2.828992664
47	2.343010682	0.768496483	0.652339007	0.399406816	0.366015879	0.230792161	8.019461766	6.776717679	14.08153102	1.209425985	2.887925729
48	2.185815743	0.794503937	0.674372054	0.413203051	0.378683089	0.226744343	7.919212656	6.692031122	13.93851134	1.189782731	2.932316143
49	2.080141447	0.824559505	0.699843047	0.42910067	0.393274269	0.224299925	7.859623923	6.640195646	13.85999284	1.177746584	2.964158759
50	1.999612995	0.866050243	0.735010862	0.451008688	0.413381254	0.222709695	7.819158587	6.606014619	13.81045381	1.169674734	2.994212598
51	1.95176349	0.909930586	0.772207992	0.47416174	0.434626665	0.221970116	7.800464554	6.590224018	13.79698229	1.165669311	3.01395585
52	1.924378347	0.955264111	0.810637739	0.498070642	0.456565718	0.221721793	7.795616731	6.586129351	13.79780254	1.164007393	3.030776221
53	1.909647913	1.001472692	0.849809124	0.522435927	0.478924235	0.221754446	7.796090738	6.586530157	13.80177614	1.163690979	3.042052784
54	1.902658892	1.048202434	0.889424417	0.547075176	0.501532108	0.221948392	7.802865334	6.592252997	13.82470183	1.164135782	3.051639991
55	1.900357888	1.095241555	0.929302357	0.571876004	0.524289531	0.222234217	7.810188738	6.598439496	13.84000273	1.165014153	3.057282832
