42	10.00188044	80.25174758	68.03479958	42.32964905	38.84278978	1.897801176	0.433188976	0.367979612	3.391529051	1.089179886	7.979944756
43	10.00544159	80.21542921	68.00310263	42.31076031	38.8254481	1.897134746	0.435042996	0.369548046	3.40675525	1.088786444	7.98968995
44	10.00760936	80.19783962	67.98777913	42.30156632	38.81709858	1.896779419	0.435924588	0.370293029	3.414563937	1.08850101	7.99498333
45	10.00920745	80.18957927	67.98044575	42.29727147	38.813155	1.896608575	0.436347901	0.370650318	3.418555231	1.088458613	7.997780554
46	10.00979029	80.1847034	67.9762299	42.29473637	38.81082781	1.896512485	0.436576442	0.370843213	3.420811054	1.088383095	7.999441606
47	10.01014005	80.18278239	67.97451856	42.29371556	38.80989063	1.896457754	0.436671768	0.37092367	3.421780735	1.088351686	8.000072486
48	10.01017505	80.18188216	67.97375555	42.29328878	38.80949877	1.896469635	0.436712433	0.370958877	3.422246881	1.088338133	8.000342174
49	10.01027732	80.1815208	67.97336592	42.29304635	38.80927631	1.896458765	0.436731933	0.370974451	3.422430765	1.088331895	8.00054252
50	10.01024764	80.18128307	67.97324784	42.29292095	38.80916125	1.896453142	0.436742164	0.370983972	3.422573244	1.088328668	8.000518799
51	10.01039147	80.18115628	67.97314036	42.29285408	38.80909988	1.896414647	0.43674776	0.37098781	3.422618707	1.088326947	8.00062925
52	10.01038355	80.18109289	67.97308662	42.29292052	38.8090692	1.896413147	0.436750558	0.370990172	3.422666876	1.088326087	8.000622925
53	10.0103796	80.18106119	67.97305975	42.2929038	38.80905386	1.896412397	0.436751433	0.370991795	3.422665523	1.088325656	8.000619762
54	10.01037564	80.18112775	67.97303287	42.29288708	38.80903851	1.896411648	0.436753356	0.370992534	3.42266417	1.088325226	8.000616599
55	10.01037366	80.1811119	67.97301944	42.29287872	38.80903084	1.896411273	0.436754318	0.370993345	3.422663493	1.088325011	8.000615018
