time, 0.00          ,   2.500000E-01,   5.000000E-01,   7.500000E-01,   1.000000E+00,   1.250000E+00,   1.500000E+00,   1.750000E+00,   2.000000E+00,   2.250000E+00,   2.500000E+00,   2.750000E+00,   3.000000E+00,   3.250000E+00,   3.500000E+00,   3.750000E+00,   4.000000E+00,   4.250000E+00,   4.500000E+00,   4.750000E+00,   5.000000E+00,   5.250000E+00,   5.500000E+00,   5.750000E+00,   6.000000E+00,   6.250000E+00,   6.500000E+00,   6.750000E+00,   7.000000E+00,   7.250000E+00,   7.500000E+00,   7.750000E+00,   8.000000E+00,   8.250000E+00,   8.500000E+00,   8.750000E+00,   9.000000E+00,   9.250000E+00,   9.500000E+00,   9.750000E+00,   1.000000E+01,   1.025000E+01,   1.050000E+01,   1.075000E+01,   1.100000E+01,   1.125000E+01,   1.150000E+01,   1.175000E+01,   1.200000E+01,   1.225000E+01,   1.250000E+01,   1.275000E+01,   1.300000E+01,   1.325000E+01,   1.350000E+01,   1.375000E+01,   1.400000E+01,   1.425000E+01,   1.450000E+01,   1.475000E+01,   1.500000E+01
lg10_kr1,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00,   5.100898E+00
lg10_kr2,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01,  -6.918833E-01
lg10_kr3,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00,  -6.703935E+00
lg10_kr4,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01,  -2.596373E-01
lg10_kr5,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01,   6.532125E-01
lg10_kr6,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00,   2.041393E+00
h,   1.000000E+06,   9.812532E+05,   9.634338E+05,   9.464938E+05,   9.303876E+05,   9.150704E+05,   9.004976E+05,   8.866227E+05,   8.733951E+05,   8.607557E+05,   8.486307E+05,   8.369208E+05,   8.254844E+05,   8.141110E+05,   8.024789E+05,   7.900917E+05,   7.761825E+05,   7.595821E+05,   7.385528E+05,   7.106344E+05,   6.726303E+05,   6.210247E+05,   5.532586E+05,   4.700360E+05,   3.775710E+05,   2.870514E+05,   2.098668E+05,   1.521277E+05,   1.134235E+05,   8.961406E+04,   7.599365E+04,   6.884321E+04,   6.566416E+04,   6.490146E+04,   6.561486E+04,   6.723623E+04,   6.941659E+04,   7.193576E+04,   7.465010E+04,   7.746251E+04,   8.030494E+04,   8.312809E+04,   8.589528E+04,   8.857869E+04,   9.115702E+04,   9.361401E+04,   9.593747E+04,   9.811862E+04,   1.001516E+05,   1.020331E+05,   1.037621E+05,   1.053395E+05,   1.067681E+05,   1.080520E+05,   1.091969E+05,   1.102093E+05,   1.110968E+05,   1.118674E+05,   1.125297E+05,   1.130928E+05,   1.135655E+05
v,   1.000000E+02,   6.485243E+01,   9.960271E+01,   1.763820E+02,   3.142339E+02,   5.560828E+02,   9.766759E+02,   1.702835E+03,   2.947995E+03,   5.069089E+03,   8.659449E+03,   1.469950E+04,   2.479944E+04,   4.158673E+04,   6.931731E+04,   1.148237E+05,   1.889465E+05,   3.086014E+05,   4.995269E+05,   7.993416E+05,   1.259421E+06,   1.941773E+06,   2.903847E+06,   4.164115E+06,   5.654724E+06,   7.198275E+06,   8.556162E+06,   9.534983E+06,   1.006506E+07,   1.019501E+07,   1.003289E+07,   9.690684E+06,   9.256618E+06,   8.790121E+06,   8.327082E+06,   7.887181E+06,   7.479966E+06,   7.109040E+06,   6.774689E+06,   6.475452E+06,   6.209019E+06,   5.972745E+06,   5.763924E+06,   5.579938E+06,   5.418327E+06,   5.276818E+06,   5.153334E+06,   5.045984E+06,   4.953055E+06,   4.872995E+06,   4.804395E+06,   4.745982E+06,   4.696599E+06,   4.655197E+06,   4.620821E+06,   4.592606E+06,   4.569767E+06,   4.551590E+06,   4.537432E+06,   4.526710E+06,   4.518901E+06
i, 0.00          ,   3.212840E+00,   6.280675E+00,   1.130903E+01,   2.007841E+01,   3.535374E+01,   6.178478E+01,   1.072046E+02,   1.847366E+02,   3.162370E+02,   5.378887E+02,   9.092338E+02,   1.527637E+03,   2.551206E+03,   4.234570E+03,   6.983494E+03,   1.143519E+04,   1.856890E+04,   2.983942E+04,   4.729037E+04,   7.352223E+04,   1.112490E+05,   1.620660E+05,   2.243340E+05,   2.913067E+05,   3.520811E+05,   3.964888E+05,   4.202110E+05,   4.254212E+05,   4.175727E+05,   4.021373E+05,   3.831571E+05,   3.631646E+05,   3.435845E+05,   3.251463E+05,   3.081752E+05,   2.927728E+05,   2.789215E+05,   2.665430E+05,   2.555318E+05,   2.457727E+05,   2.371506E+05,   2.295555E+05,   2.228849E+05,   2.170444E+05,   2.119478E+05,   2.075172E+05,   2.036816E+05,   2.003771E+05,   1.975457E+05,   1.951347E+05,   1.930965E+05,   1.913878E+05,   1.899693E+05,   1.888053E+05,   1.878633E+05,   1.871139E+05,   1.865305E+05,   1.860891E+05,   1.857681E+05,   1.855480E+05
lv,   1.200000E+00,   1.811926E+00,   1.998271E+00,   2.246454E+00,   2.497253E+00,   2.745139E+00,   2.989750E+00,   3.231173E+00,   3.469527E+00,   3.704930E+00,   3.937490E+00,   4.167302E+00,   4.394442E+00,   4.618955E+00,   4.840842E+00,   5.060031E+00,   5.276339E+00,   5.489398E+00,   5.698559E+00,   5.902732E+00,   6.100171E+00,   6.288198E+00,   6.462974E+00,   6.619523E+00,   6.752411E+00,   6.857228E+00,   6.932279E+00,   6.979320E+00,   7.002817E+00,   7.008388E+00,   7.001426E+00,   6.986354E+00,   6.966452E+00,   6.943995E+00,   6.920493E+00,   6.896922E+00,   6.873900E+00,   6.851811E+00,   6.830889E+00,   6.811270E+00,   6.793023E+00,   6.776174E+00,   6.760718E+00,   6.746629E+00,   6.733865E+00,   6.722372E+00,   6.712088E+00,   6.702946E+00,   6.694873E+00,   6.687796E+00,   6.681639E+00,   6.676326E+00,   6.671784E+00,   6.667938E+00,   6.664719E+00,   6.662059E+00,   6.659894E+00,   6.658163E+00,   6.656810E+00,   6.655783E+00,   6.655033E+00
lv.fstatus,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00,   1.000000E+00
