time, 0.00          ,   2.500000E-01,   5.000000E-01,   7.500000E-01,   1.000000E+00,   1.250000E+00,   1.500000E+00,   1.750000E+00,   2.000000E+00,   2.250000E+00,   2.500000E+00,   2.750000E+00,   3.000000E+00,   3.250000E+00,   3.500000E+00,   3.750000E+00,   4.000000E+00,   4.250000E+00,   4.500000E+00,   4.750000E+00,   5.000000E+00,   5.250000E+00,   5.500000E+00,   5.750000E+00,   6.000000E+00,   6.250000E+00,   6.500000E+00,   6.750000E+00,   7.000000E+00,   7.250000E+00,   7.500000E+00,   7.750000E+00,   8.000000E+00,   8.250000E+00,   8.500000E+00,   8.750000E+00,   9.000000E+00,   9.250000E+00,   9.500000E+00,   9.750000E+00,   1.000000E+01,   1.025000E+01,   1.050000E+01,   1.075000E+01,   1.100000E+01,   1.125000E+01,   1.150000E+01,   1.175000E+01,   1.200000E+01,   1.225000E+01,   1.250000E+01,   1.275000E+01,   1.300000E+01,   1.325000E+01,   1.350000E+01,   1.375000E+01,   1.400000E+01,   1.425000E+01,   1.450000E+01,   1.475000E+01,   1.500000E+01
lg10_kr1,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00,   5.125349E+00
lg10_kr2,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01,  -7.017708E-01
lg10_kr3,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00,  -6.648032E+00
lg10_kr4,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01,  -3.010300E-01
lg10_kr5,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01,   6.989700E-01
lg10_kr6,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00,   2.000000E+00
h,   1.000000E+06,   9.840828E+05,   9.689367E+05,   9.545221E+05,   9.408013E+05,   9.277372E+05,   9.152921E+05,   9.034259E+05,   8.920937E+05,   8.812413E+05,   8.707983E+05,   8.606663E+05,   8.507007E+05,   8.406807E+05,   8.302623E+05,   8.189050E+05,   8.057623E+05,   7.895260E+05,   7.682309E+05,   7.390713E+05,   6.983929E+05,   6.422269E+05,   5.678996E+05,   4.768539E+05,   3.770932E+05,   2.817899E+05,   2.030534E+05,   1.461142E+05,   1.091520E+05,   8.706305E+04,   7.477032E+04,   6.852048E+04,   6.589438E+04,   6.542757E+04,   6.625223E+04,   6.785257E+04,   6.991667E+04,   7.225088E+04,   7.473116E+04,   7.727530E+04,   7.982695E+04,   8.234624E+04,   8.480424E+04,   8.717959E+04,   8.945642E+04,   9.162299E+04,   9.367088E+04,   9.559437E+04,   9.739001E+04,   9.905630E+04,   1.005935E+05,   1.020031E+05,   1.032883E+05,   1.044529E+05,   1.055020E+05,   1.064411E+05,   1.072764E+05,   1.080147E+05,   1.086627E+05,   1.092275E+05,   1.097162E+05
v,   1.000000E+02,   5.995431E+01,   9.122653E+01,   1.606316E+02,   2.845698E+02,   5.012752E+02,   8.773940E+02,   1.526239E+03,   2.639147E+03,   4.537493E+03,   7.758349E+03,   1.319471E+04,   2.232361E+04,   3.757419E+04,   6.291504E+04,   1.047762E+05,   1.734583E+05,   2.851927E+05,   4.649090E+05,   7.493299E+05,   1.188798E+06,   1.843672E+06,   2.767655E+06,   3.971002E+06,   5.373354E+06,   6.789485E+06,   7.992315E+06,   8.821065E+06,   9.241141E+06,   9.319152E+06,   9.160695E+06,   8.863500E+06,   8.499279E+06,   8.113898E+06,   7.733978E+06,   7.373653E+06,   7.039571E+06,   6.734116E+06,   6.457335E+06,   6.208062E+06,   5.984544E+06,   5.784797E+06,   5.606793E+06,   5.448566E+06,   5.308258E+06,   5.184142E+06,   5.074630E+06,   4.978265E+06,   4.893719E+06,   4.819781E+06,   4.755349E+06,   4.699418E+06,   4.651075E+06,   4.609486E+06,   4.573895E+06,   4.543613E+06,   4.518012E+06,   4.496525E+06,   4.478637E+06,   4.463881E+06,   4.451840E+06
i, 0.00          ,   3.524181E+00,   6.789045E+00,   1.213686E+01,   2.144225E+01,   3.761973E+01,   6.558605E+01,   1.136524E+02,   1.958033E+02,   3.354511E+02,   5.715950E+02,   9.688640E+02,   1.633775E+03,   2.740797E+03,   4.573550E+03,   7.588523E+03,   1.251011E+04,   2.046346E+04,   3.313728E+04,   5.292437E+04,   8.288187E+04,   1.261705E+05,   1.844952E+05,   2.554944E+05,   3.306956E+05,   3.973130E+05,   4.445291E+05,   4.688758E+05,   4.738131E+05,   4.656106E+05,   4.499989E+05,   4.309952E+05,   4.110377E+05,   3.914744E+05,   3.729910E+05,   3.558954E+05,   3.402878E+05,   3.261577E+05,   3.134381E+05,   3.020355E+05,   2.918464E+05,   2.827662E+05,   2.746940E+05,   2.675349E+05,   2.612007E+05,   2.556105E+05,   2.506900E+05,   2.463717E+05,   2.425940E+05,   2.393007E+05,   2.364408E+05,   2.339679E+05,   2.318395E+05,   2.300172E+05,   2.284659E+05,   2.271536E+05,   2.260516E+05,   2.251335E+05,   2.243757E+05,   2.237567E+05,   2.232573E+05
