lg_kd2b,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00,  -1.795880E+00
lg_k3, 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          
lg_kd3,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00,  -3.000000E+00
lg_k4,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00,  -5.171985E+00
lg_kd4,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00
lg_k4b, 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          
lg_kd4b,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00,  -3.779892E+00
lg_k5, 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          
lg_kd5,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02,  -9.241130E-02
lg_k5b, 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          , 0.00          
lg_kd5b,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00,  -2.092411E+00
lg_kd5c,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01,  -7.904850E-01
lg_k6,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00,  -1.886057E+00
lg_k8,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00,  -6.228064E+00
lg_kd8,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01,  -6.989700E-01
lg_kd8b,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00,  -1.698970E+00
